id,content,label,year,month,day,year_month,year_season,weight
614650850393391104,wow! what a way to end this historic day! url #lovewins #loveislove #equalityforall #lgbt url,truth,2015,6,27,2015-06,2015-02,1.0
365276206381268995,"japan: fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily. url",rumor,2013,8,8,2013-08,2013-03,1.0
501881262240694272,"please pray for steven sotloff, [another captive american] that #isis has threatened to behead. #tcot url",truth,2014,8,19,2014-08,2014-03,1.0
531833153145823233,just your monday reminder that doritos-flavored mountain dew exists. url url,truth,2014,11,10,2014-11,2014-04,1.0
544289409294553088,full statement from pm abbott on #sydneysiege #martinplace #lindt. url,truth,2014,12,15,2014-12,2014-04,1.0
387237225286479872,"obama administration shuts down amber alert site, blames ""confusion."" don't worry. they're still in charge of your health care.",rumor,2013,10,7,2013-10,2013-04,1.0
693761289601060864,"at least 30 people killed in double blast near shia shrine of sayyida zeinab, south of damascus - syrian state media url",truth,2016,1,31,2016-01,2016-01,1.0
693402634011701248,the lion’s share of collaborative work tends to fall on women. and it's exhausting. url url,truth,2016,1,30,2016-01,2016-01,1.0
544518335019229184,#breaking: at least two people have died following the #sydneysiege. 5 people are being treated by paramedics.,truth,2014,12,15,2014-12,2014-04,1.0
689267711856263168,"china's economy grew by 6.9% in 2015, marking its slowest growth in 25 years. url",truth,2016,1,19,2016-01,2016-01,1.0
643139873264812032,and so it begins…isis flag among refugees in germany fighting the police [pictures] url url,rumor,2015,9,13,2015-09,2015-03,1.0
553587013409325058,#breaking charlie hebdo gunmen's hostage freed and safe after police assault,truth,2015,1,9,2015-01,2015-01,1.0
675043569367982081,‘el chapo’ threatens #isis: ‘my men will destroy you’ - url url,rumor,2015,12,10,2015-12,2015-04,1.0
714577521992343552,a trump campaign strategist just quit and wrote this amazing open letter about why: url,rumor,2016,3,28,2016-03,2016-01,1.0
544278985249550337,geoblock lifted on #abcnews24. streaming coverage of the martin place siege in sydney here url,truth,2014,12,14,2014-12,2014-04,1.0
690954487322796032,"fact: for the first time ever, more than 90% of americans have health coverage. #acaworks url",truth,2016,1,23,2016-01,2016-01,1.0
489812926828924928,"#mh17 was shot down by ""terrorists,"" an advisor to ukraine’s minister of internal affairs says url url",rumor,2014,7,17,2014-07,2014-03,1.0
693502060545703937,".: ""bernie is a socialist and he admits it. hillary is a socialist and she pretends she's not."" url",truth,2016,1,30,2016-01,2016-01,1.0
517034091028676608,this little ios 8 bug deletes all your icloud data if you try and reset your settings: url url,rumor,2014,9,30,2014-09,2014-03,1.0
521663202183348224,so ebola was found in hair extensions? all my bitches wear weave,rumor,2014,10,13,2014-10,2014-04,1.0
500413818368184321,"remarkably, despite the military-style police presence in #ferguson, a known killer was able to skip town url",rumor,2014,8,15,2014-08,2014-03,1.0
407185422523977728,so paul walker is still alive ? dead or alive sia ?! #paulwalker url,truth,2013,12,1,2013-12,2013-04,1.0
544567299102244864,high school student reportedly makes 72 million on stock market. url url,rumor,2014,12,15,2014-12,2014-04,1.0
688752484966363136,"""we still have sanctions on iran for its violations of human rights—for its support for terrorism &...its ballistic missile program"" —",truth,2016,1,17,2016-01,2016-01,1.0
689549346875031552,islamic state has confirmed 'jihadi john' is dead following reports he was killed in a drone strike in raqqa last year,truth,2016,1,19,2016-01,2016-01,1.0
614467824313106432,god put a rainbow over the white house url,truth,2015,6,26,2015-06,2015-02,1.0
689798164287741953,"suspected suicide car bomb blast near russian embassy in afghan capital, kabul - reports url",truth,2016,1,20,2016-01,2016-01,1.0
692472216135569409,"michigan gov. : #flintwatercrisis may affect ""many more"" children. url url",truth,2016,1,27,2016-01,2016-01,1.0
766316494695305218,url to end operations next week: url,truth,2016,8,18,2016-08,2016-03,1.0
489836441120145408,first pics from the site in ukraine where #mh17 crashed url url,rumor,2014,7,17,2014-07,2014-03,1.0
407193347279699968,"remembering paul walker: fast and furious star was ""so happy"" hours before his tragic death url",truth,2013,12,1,2013-12,2013-04,1.0
693509689418588160,what was your favorite moment from this week's #teenwolf? watch + let me know: url url,truth,2016,1,30,2016-01,2016-01,1.0
676491949524713473,war has come again in the #the100 season 3 trailer url url,truth,2015,12,14,2015-12,2015-04,1.0
689694470779097088,"two gunmen killed in pakistan university attack, police say, with reports others still firing url",truth,2016,1,20,2016-01,2016-01,1.0
692874200927698945,report: las vegas sands to propose $1 billion domed stadium to possibly draw nfl franchise - fox5 las vegas url,truth,2016,1,29,2016-01,2016-01,1.0
692845716826300418,"today, the took steps to expand paid leave for military moms and dads → url url",truth,2016,1,28,2016-01,2016-01,1.0
647168914955243520,"new cnn/wmur nh democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2 sept. 17-23, 314 d voters, +/-5.5%",rumor,2015,9,24,2015-09,2015-03,1.0
692753210692476928,french police still searching for woman who may have been accompanying 28-year-old man arrested at disneyland paris url,truth,2016,1,28,2016-01,2016-01,1.0
533767270091087872,isis executioner 'jihadi john' reported wounded in air strike url url,rumor,2014,11,15,2014-11,2014-04,1.0
525009850104037376,#kevinvickers hailed as hero who took down attacker at parliament hill url #ottawashooting url,truth,2014,10,22,2014-10,2014-04,1.0
618804516578680832,family: 's last act as governor stole justice from dead son. url url,rumor,2015,7,8,2015-07,2015-03,1.0
690920430287331328,"internet of things security is so bad, there’s a search engine for sleeping kids url",truth,2016,1,23,2016-01,2016-01,1.0
714851393861881857,"trump's top strategist, stephanie cegielski, has quit his campaign + just wrote an open letter to trump supporters: url",rumor,2016,3,29,2016-03,2016-01,1.0
521533372280369152,cops swarm #7thheaven star stephen collins' home after suicide report url url,rumor,2014,10,13,2014-10,2014-04,1.0
500347114975944705,new link: #ferguson police release video they say shows a robbery involving #michaelbrown: url url,rumor,2014,8,15,2014-08,2014-03,1.0
614618682543616000,white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins url url,truth,2015,6,27,2015-06,2015-02,1.0
692746621218656258,update - french media: 28-year-old man carrying two guns arrested at #eurodisney near #paris was carrying box of bullets & copy of the koran,truth,2016,1,28,2016-01,2016-01,1.0
544319832486064128,"hostage situation erupts in sydney cafe, australian prime minister says it may be ""politically motivated"" url",truth,2014,12,15,2014-12,2014-04,1.0
633823543541768192,obese woman arrested for starving her 7 kids: “there was only enough food for me” url url,rumor,2015,8,19,2015-08,2015-03,1.0
645356735545364480,dna confirms hakeem from ‘empire’ is jay-z's biological son [read details url url,rumor,2015,9,19,2015-09,2015-03,1.0
489865454312099840,authorities collecting passports at #mh17 crash site. australian coat of arms clearly visible. url url,rumor,2014,7,17,2014-07,2014-03,1.0
407213757048160256,r.i.p paul walker.... he died doing what he loved... and that's going fast. url,truth,2013,12,1,2013-12,2013-04,1.0
693476901772513280,"at least 39 migrants, including children, drown as boat sinks between turkey & greece url url",truth,2016,1,30,2016-01,2016-01,1.0
672219174463275008,"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country."" url url",rumor,2015,12,3,2015-12,2015-04,1.0
407159686786732032,paul walker's fast and the furious costars and more react to the actor's tragic death: url,truth,2013,12,1,2013-12,2013-04,1.0
692946556396244992,this young warriors fan wants riley curry to be his valentine. what does pops have to say about that? url,truth,2016,1,29,2016-01,2016-01,1.0
693873151659249669,"""i’ve got a plan to help make sure all our kids get an opportunity to learn computer science."" — #csforall url",truth,2016,1,31,2016-01,2016-01,1.0
319166636902998016,a photo of black nurses saving the life of a kkk member. url,rumor,2013,4,2,2013-04,2013-02,1.0
688932211714818048,"clinton: ""every single american should be outraged"" by what's happening in flint, mich. #nprdebate",truth,2016,1,18,2016-01,2016-01,1.0
536835346932441088,that powerful lego letter to parents about gender and creativity? it's real. url url,truth,2014,11,24,2014-11,2014-04,1.0
407198255793987584,2013 was doing alright till i found out paul walker died ..,truth,2013,12,1,2013-12,2013-04,1.0
692004901455556608,. just announced new reforms to address the overuse of solitary confinement: url url,truth,2016,1,26,2016-01,2016-01,1.0
613404935003217920,cops bought the alleged church shooter burger king hours after killings url,rumor,2015,6,23,2015-06,2015-02,1.0
499530130487017472,a woman in #ferguson was shot in head last night and released this selfie. conflicting reports of how it happened: url,rumor,2014,8,13,2014-08,2014-03,1.0
758825535480864769,hillary clinton is lying. clinton is not first woman nominated for president. it was victoria woodhull in 1872. to … url,rumor,2016,7,29,2016-07,2016-03,1.0
692217618778972161,"2 people killed & 3 hurt at seattle area homeless encampment, police say. the shooter is at large. url",truth,2016,1,27,2016-01,2016-01,1.0
764753085675761664,nigerian islamist group boko haram releases video purporting to show kidnapped chibok schoolgirls url,truth,2016,8,14,2016-08,2016-03,1.0
500295393301647360,the other day i asked a manager at the #ferguson market if police had requested surveillance video. she said no.,rumor,2014,8,15,2014-08,2014-03,1.0
692797856386777089,an adorable young fan asked riley curry to be his valentine ... and steph responded: url url,truth,2016,1,28,2016-01,2016-01,1.0
692405195796529152,"convicted killer levi bellfield finally admits to murder of schoolgirl milly dowler in 2002, police say url",truth,2016,1,27,2016-01,2016-01,1.0
712223438698627073,"keith richards 'once pulled a knife on donald trump', claims rolling stones' former promoter url url",rumor,2016,3,22,2016-03,2016-01,1.0
693827886021767169,"""our high school graduation rate is at an all-time high."" — url url",truth,2016,1,31,2016-01,2016-01,1.0
641088973717110784,#imachristianbut i wish chick-fil-a was open on sundays.,rumor,2015,9,8,2015-09,2015-03,1.0
489796998615547904,breaking: malaysia airlines plane 'shot down' travelling from amsterdam to kuala lumpur url url,rumor,2014,7,17,2014-07,2014-03,1.0
742012307694223361,#orlando oh look the muslim shooter was also a democrat! url,rumor,2016,6,12,2016-06,2016-02,1.0
764906140257837056,"""my dad is in the air force and that inspired me to have my back up job be president"" —lily: url url",truth,2016,8,14,2016-08,2016-03,1.0
614594195479752704,white house lit in rainbow colors after today's historic supreme court ruling #scotusmarriage url,truth,2015,6,27,2015-06,2015-02,1.0
728273551883534336,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.,rumor,2016,5,5,2016-05,2016-02,1.0
652992524504600576,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",rumor,2015,10,10,2015-10,2015-04,1.0
552706985087361025,this dog was abandoned at a scottish railway station with a suitcase full of his belongings url url,truth,2015,1,7,2015-01,2015-01,1.0
531531382611513344,breaking news: iraqi state tv confirms isis group leader al-baghdadi wounded in airstrike - url url,rumor,2014,11,9,2014-11,2014-04,1.0
521835345059389440,north korea media says kim jong un has made appearance after 40+ days missing: url url,rumor,2014,10,14,2014-10,2014-04,1.0
524935769614331904,update: reports of gunfire inside the halls of the canadian parliament building in #ottawa: url,truth,2014,10,22,2014-10,2014-04,1.0
80084555733803009,hoax: mcdonald's issues official statement on racist sign [updated] url #seriouslymcdonalds,rumor,2011,6,13,2011-06,2011-02,1.0
553587303172833280,police taking people out of #paris grocery where hostages were being held. url,truth,2015,1,9,2015-01,2015-01,1.0
544274934835707905,several people being held hostage at a sydney cafe. australian tv showing people with hands up against a window: url,truth,2014,12,14,2014-12,2014-04,1.0
687617735833026560,"he was severus snape. he was the sheriff of nottingham. he was alexander dane. he was, of course, hans gruber. we are devastated.",truth,2016,1,14,2016-01,2016-01,1.0
